Record Length,2.500000e+03,,   0.000000000000,  -0.23200,
Sample Interval,4.000000e-02,,   0.040000000000,  -0.24000,
Trigger Point,-0.000000000000e+00,,   0.080000000000,  -0.24000,
,,,   0.120000000000,  -0.23200,
,,,   0.160000000000,  -0.24800,
,,,   0.200000000000,  -0.24000,
Source,CH1,,   0.240000000000,  -0.24800,
Vertical Units,V,,   0.280000000000,  -0.24000,
Vertical Scale,2.000000e-01,,   0.320000000000,  -0.24800,
Vertical Offset,-3.280000e-01,,   0.360000000000,  -0.24000,
Horizontal Units,s,,   0.400000000000,  -0.24800,
Horizontal Scale,1.000000e+01,,   0.440000000000,  -0.24000,
Pt Fmt,Y,,   0.480000000000,  -0.22400,
Yzero,0.000000e+00,,   0.520000000000,  -0.24000,
Probe Atten,1.000000e+01,,   0.560000000000,  -0.24000,
Model Number,TBS1052B,,   0.600000000000,  -0.24800,
Serial Number,C014253,,   0.640000000000,  -0.24800,
Firmware Version,FV:v2.52,,   0.680000000000,  -0.24000,
,,,0.720000000000,  -0.24000,
,,,0.760000000000,  -0.24000,
,,,0.800000000000,  -0.23200,
,,,0.840000000000,  -0.24000,
,,,0.880000000000,  -0.24000,
,,,0.920000000000,  -0.23200,
,,,0.960000000000,  -0.24000,
,,,1.000000000000,  -0.23200,
,,,1.040000000000,  -0.24000,
,,,1.080000000000,  -0.24000,
,,,1.120000000000,  -0.24000,
,,,1.160000000000,  -0.24800,
,,,1.200000000000,  -0.24000,
,,,1.240000000000,  -0.24000,
,,,1.280000000000,  -0.23200,
,,,1.320000000000,  -0.23200,
,,,1.360000000000,  -0.24800,
,,,1.400000000000,  -0.24800,
,,,1.440000000000,  -0.24800,
,,,1.480000000000,  -0.24000,
,,,1.520000000000,  -0.23200,
,,,1.560000000000,  -0.23200,
,,,1.600000000000,  -0.24000,
,,,1.640000000000,  -0.24000,
,,,1.680000000000,  -0.24000,
,,,1.720000000000,  -0.25600,
,,,1.760000000000,  -0.24800,
,,,1.800000000000,  -0.24000,
,,,1.840000000000,  -0.24000,
,,,1.880000000000,  -0.24800,
,,,1.920000000000,  -0.23200,
,,,1.960000000000,  -0.23200,
,,,2.000000000000,  -0.23200,
,,,2.040000000000,  -0.23200,
,,,2.080000000000,  -0.23200,
